locationid,latitude,longitude,stnelev,station,countryid
USS0011J32S,40.3667,-111.1,2438.4,CURRANT_CREEK,US
USS0011J37S,40.8667,-111.7167,2209.8,HARDSCRABBLE,US
USS0011J42S,40.55,-111.65,2938.3,SNOWBIRD,US
USS0011J46S,40.6167,-111.0667,2523.7,BEAVER_DIVIDE,US
USS0011J52S,40.7667,-111.6167,2286.0,PARLEY'S_SUMMIT,US
USS0011J53S,40.7833,-111.1,2316.5,SMITHMOREHOUSE,US
USS0011J56S,40.6167,-111.5333,2804.2,THAYNES_CANYON,US
USS0011J57S,40.6,-111.6167,2667.0,BRIGHTON,US
USS0011J64S,40.8333,-110.7167,2499.4,LOOKOUT_PEAK,US
USS0011J65S,40.65,-111.6333,2731.0,MILL_D_NORTH,US
USS0011J68S,40.9333,-111.8,2359.2,PARRISH_CREEK,US
USS0011J69S,40.8333,-111.7667,2042.2,LOUIS_MEADOW,US
USS0011J70S,40.2667,-111.6,2367.7,CASCADE_MOUNTAIN,US
USS0011K03S,39.6833,-111.3167,2682.2,MAMMOTH_COTTONWOOD,US
USS0011K09S,39.3167,-111.4333,3048.0,SEELEY_CREEK,US
USS0011K13S,39.1333,-111.55,2438.4,BEAVER_DAMS,US
USS0011K15S,39.0333,-111.4667,2804.2,DILL'S_CAMP,US
USS0011K21S,39.8667,-111.2833,2804.2,CLEAR_CREEK_1,US
USS0011K22S,39.8833,-111.2667,2529.8,CLEAR_CREEK_2,US
USS0011K28S,39.4667,-111.2667,2804.2,RED_PINE_RIDGE,US
USS0011K31S,39.1333,-111.4333,2987.0,BUCK_FLAT,US
USS0011K39S,39.0167,-111.5833,2926.1,PICKLE_KEG,US
USS0011K52S,39.9333,-111.6333,2453.6,PAYSON_RS,US
USS0011L01S,38.7667,-111.6833,2926.1,FARNSWORTH_LAKE,US
USS0011L04S,38.6833,-111.5833,2865.1,BLACK_FLAT_UM_CK,US
USS0011L05S,38.2167,-111.4667,2987.0,DONKEY_RESERVOIR,US
USS0011L12S,38.8,-111.6833,2414.0,GOOSEBERRY_RS,US
USS0011M03S,37.8333,-111.8833,2895.6,WIDSTOE_3,US
USS0011M06S,37.9667,-111.8167,3048.0,CLAYTON_SPRINGS,US
USS0011P08S,35.3333,-111.65,2965.7,SNOWSLIDE_CANYON,US
USS0011P13S,35.0667,-111.85,2194.6,FRY,US
USS0011R03S,34.9333,-111.5167,2286.0,MORMON_MOUNTAIN,US
USS0011R05S,34.7167,-111.4167,2325.6,HAPPY_JACK,US
USS0011R06S,34.45,-111.4,2225.0,BAKER_BUTTE,US
USS0011R08S,34.6167,-111.5167,1865.4,SUGAR_LOAF,US
USS0011R10S,34.3667,-111.0167,2417.1,PROMONTORY,US
USS0012A02S,48.0667,-112.75,1752.6,DUPUYER_CREEK,US
USS0012B12S,47.9167,-112.8167,1950.7,MOUNT_LOCKHART,US
USS0012B13S,47.9167,-112.7833,1706.9,WALDRON,US
USS0012B14S,47.0833,-112.7333,2118.4,COPPER_CAMP,US
USS0012B16S,47.05,-112.6,1585.0,COPPER_BOTTOM,US
USS0012B17S,47.45,-112.8167,1816.6,WOOD_CREEK,US
USS0012C11S,46.3667,-112.25,2438.4,ROCKER_PEAK,US
USS0012C13S,46.45,-112.2,1975.1,FROHNER_MEADOW,US
USS0012C22S,46.8333,-112.5,2139.7,NEVADA_RIDGE,US
USS0012D09S,45.8,-112.5167,2188.5,BASIN_CREEK,US
USS0012D11S,45.4,-112.9667,2529.8,MULE_CREEK,US
USS0012E07S,44.8,-112.05,2377.4,DIVIDE,US
USS0012E08S,44.4667,-112.9833,2697.5,BEAGLE_SPRINGS,US
USS0012G17S,42.75,-112.4833,1978.2,WILDHORSE_DIVIDE,US
USS0012G18S,42.2667,-112.1333,2054.4,OXFORD_SPRING,US
USS0012J06S,40.4333,-112.2167,2712.7,ROCKY_BASIN_SETTLEME,US
USS0012J07S,40.4833,-112.6167,2438.4,MINING_FORK,US
USS0012J09S,40.5667,-112.1833,2182.4,DRY_FORK,US
USS0012K01S,39.9333,-112.4167,2286.0,VERNON_CREEK,US
USS0012L04S,38.5,-112.0167,2987.0,BOX_CREEK,US
USS0012L06S,38.4833,-112.3833,2834.6,KIMBERLY_MINE,US
USS0012L07S,38.3,-112.35,3136.4,BIG_FLAT,US
USS0012L12S,38.3,-112.4333,2667.0,MERCHANT_VALLEY,US
USS0012L15S,38.8833,-112.25,2682.2,PINE_CREEK,US
USS0012M03S,37.5833,-112.9,2804.2,WEBSTER_FLAT,US
USS0012M05S,37.4833,-112.5833,2377.4,HARRIS_FLAT,US
USS0012M06S,37.4833,-112.5167,2243.3,LONG_VALLEY_JCT,US
USS0012M13S,37.75,-112.7333,2920.0,CASTLE_VALLEY,US
USS0012M23S,37.5667,-112.8333,2987.0,MIDWAY_VALLEY,US
USS0012M26S,37.5167,-112.2667,2712.7,AGUA_CANYON,US
USS0012P02S,35.1333,-112.15,2188.5,WHITE_HORSE_LAKE,US
USS0013A15S,48.1333,-113.0167,2103.1,BADGER_PASS,US
USS0013A19S,48.8,-113.85,1920.2,FLATTOP_MTN,US
USS0013A24S,48.4333,-113.9333,1325.9,EMERY_CREEK,US
USS0013A25S,48.15,-113.95,1841.0,NOISY_BASIN,US
USS0013A26S,48.3,-113.3333,1807.5,PIKE_CREEK,US
USS0013A27S,48.8,-113.6667,1493.5,MANY_GLACIER,US
USS0013B07S,47.2667,-113.7667,1929.4,NORTH_FORK_JOCKO,US
USS0013B22S,47.4333,-113.7667,1447.8,KRAFT_CREEK,US
USS0013B24S,47.6833,-113.9667,2066.5,MOSS_PEAK,US
USS0013B25S,47.6833,-114.0,1501.1,BISSON_CREEK,US
USS0013C01S,47.0,-113.9167,2255.5,STUART_MOUNTAIN,US
USS0013C03S,46.25,-113.7667,2209.8,SKALKAHO_SUMMIT,US
USS0013C13S,46.4167,-113.4333,2197.6,BLACK_PINE,US
USS0013C31S,46.8667,-113.2667,1905.0,N_FK_ELK_CREEK,US
USS0013C33S,46.4667,-113.4,1706.9,COMBINATION,US
USS0013C38S,46.8833,-113.3167,1426.5,LUBRECHT_FLUME,US
USS0013C39S,46.1833,-113.85,1761.7,DALY_CREEK,US
USS0013C43S,46.2667,-113.1667,2377.4,WARM_SPRINGS,US
USS0013C44S,46.1,-113.1333,2514.6,BARKER_LAKES,US
USS0013D10S,45.1667,-113.5,2301.2,BLOODY_DICK,US
USS0013D16S,45.6667,-113.95,1889.8,MOOSE_CREEK,US
USS0013D19S,45.1667,-113.5833,2651.8,DARKHORSE_LAKE,US
USS0013D22S,45.7,-113.9667,2407.9,SADDLE_MTN,US
USS0013D26S,45.8833,-113.3333,1959.9,CALVERT_CREEK,US
USS0013E06S,44.4167,-113.4167,2267.7,MOONSHINE,US
USS0013E18S,44.4333,-113.3167,2788.9,MEADOW_LAKE,US
USS0013E23S,44.9833,-113.4333,2468.9,LEMHI_RIDGE,US
USS0013E27S,44.0167,-113.4667,2438.4,HILTS_CREEK,US
USS0013F03S,43.75,-113.9333,2407.9,BEAR_CANYON,US
USS0013F04S,43.6167,-113.9333,1999.5,GARFIELD_RS,US
USS0013F09S,43.6167,-113.9667,2328.7,SWEDE_PEAK,US
USS0013F13S,43.7167,-113.8333,2901.7,SMILEY_MOUNTAIN,US
USS0013G01S,42.3167,-113.6167,2432.3,HOWELL_CANYON,US
USS0013M02S,37.5167,-113.4,2438.4,LONG_FLAT,US
USS0013M04S,37.4833,-113.85,1859.3,LITTLE_GRASSY,US
USS0013M05S,37.5333,-113.05,2819.4,KOLOB,US
USS0013M06S,37.4833,-113.9333,2078.1,GUTZ_PEAK,US
USS0013M07S,37.4,-113.45,2545.1,GARDNER_PEAK,US
USS0014A11S,48.9167,-114.7667,1310.6,GRAVE_CREEK,US
USS0014A12S,48.9167,-114.8667,1837.9,STAHL_PEAK,US
USS0014A14S,48.3,-114.8333,1534.7,HAND_CREEK,US
USS0014B05S,47.1833,-114.3333,1874.5,SQUAW_PEAK,US
USS0014C04S,46.4667,-114.6333,1880.6,SAVAGE_PASS,US
USS0014C05S,46.6333,-114.5833,1597.2,LOLO_PASS,US
USS0014C12S,46.15,-114.5,1950.7,TWIN_LAKES,US
USS0014C13S,46.15,-114.45,1706.9,TWELVEMILE_CREEK,US
USS0014D02S,45.7333,-114.4833,1722.1,NEZ_PERCE_CAMP,US
USS0014E01S,44.4667,-114.4667,2682.2,MILL_CREEK_SUMMIT,US
USS0014E04S,44.85,-114.2667,2316.5,MORGAN_CREEK,US
USS0014F02S,43.8667,-114.2167,2264.7,STICKNEY_MILL,US
USS0014F03S,43.8333,-114.2667,2407.9,LOST_WOOD_DIVIDE,US
USS0014F04S,43.8,-114.85,2731.0,VIENNA_MINE,US
USS0014F08S,43.6,-114.6667,2566.4,DOLLARHIDE_SUMMIT,US
USS0014F11S,43.4833,-114.8167,1749.6,SOLDIER_RS,US
USS0014F12S,43.85,-114.7167,2676.1,GALENA_SUMMIT,US
USS0014F16S,43.7,-114.1667,2267.7,HYNDMAN,US
USS0014F17S,43.8833,-114.6667,2267.7,GALENA,US
USS0014F19S,43.7667,-114.4167,1962.9,CHOCOLATE_GULCH,US
USS0014G01S,42.1667,-114.1833,2286.0,BOSTETTER_RS,US
USS0014G02S,42.1833,-114.3,2097.0,MAGIC_MOUNTAIN,US
USS0014K02S,39.35,-114.65,2773.7,BERRY_CREEK,US
USS0014K05S,39.1333,-114.8167,2804.2,WARD_MOUNTAIN,US
USS0015A03S,48.9667,-115.95,1966.0,HAWKINS_LAKE,US
USS0015A05S,48.9667,-115.8167,1295.4,GARVER_CREEK,US
USS0015A08S,48.5667,-115.45,1706.9,BANFIELD_MOUNTAIN,US
USS0015B02S,47.45,-115.7,1566.7,LOOKOUT,US
USS0015B09S,47.55,-115.8167,1688.6,SUNSET,US
USS0015B14S,47.0833,-115.9667,1862.3,LOST_LAKE,US
USS0015B21S,47.5333,-115.7833,1295.4,HUMBOLDT_GULCH,US
USS0015C04S,46.5667,-115.75,1392.9,SHANGHI_SUMMIT,US
USS0015C06S,46.4833,-115.6333,1770.9,HEMLOCK_BUTTE,US
USS0015C09S,46.5667,-115.2833,1816.6,CRATER_MEADOWS,US
USS0015C10S,46.9833,-115.0333,1844.0,HOODOO_BASIN,US
USS0015C16S,46.7667,-115.3,1914.1,COOL_CREEK,US
USS0015D01S,45.1833,-115.9667,1987.3,SECESH_SUMMIT,US
USS0015D06S,45.7,-115.2333,1938.5,MOUNTAIN_MEADOWS,US
USS0015E02S,44.6333,-115.8,2005.6,BIG_CREEK_SUMMIT,US
USS0015E04S,44.55,-115.5667,2090.9,DEADWOOD_SUMMIT,US
USS0015E08S,44.2833,-115.65,1639.8,COZY_COVE,US
USS0015E09S,44.05,-115.45,2154.9,JACKSON_PEAK,US
USS0015E11S,44.3,-115.2333,2145.8,BANNER_SUMMIT,US
USS0015F01S,43.9167,-115.6667,1859.3,MOORES_CREEK_SUMMIT,US
USS0015F04S,43.75,-115.2333,2310.4,ATLANTA_SUMMIT,US
USS0015F05S,43.6333,-115.4333,2368.3,TRINITY_MTN,US
USS0015F06S,43.5,-115.5833,1463.0,PRAIRIE,US
USS0015F09S,43.2667,-115.35,1740.4,CAMAS_CREEK_DIVIDE,US
USS0015F14S,43.95,-115.2667,1734.3,GRAHAM_GUARD_STA,US
USS0015G02S,42.0167,-115.0,2170.2,WILSON_CREEK,US
USS0015H01S,41.8333,-115.45,2377.4,BEAR_CREEK,US
USS0015H03S,41.7,-115.4667,2164.1,SEVENTYSIX_CREEK,US
USS0015H04S,41.7667,-115.7167,2042.2,BIG_BEND,US
USS0015H09S,41.2333,-115.9833,1889.8,TAYLOR_CANYON,US
USS0015H14S,41.8667,-115.25,2539.0,POLE_CREEK_RS,US
USS0015H24S,41.65,-115.3167,2194.6,DRAW_CREEK,US
USS0015J01S,40.8833,-115.2,2468.9,DORSEY_BASIN,US
USS0015J06S,40.6333,-115.4,2347.0,LAMOILLE_3,US
USS0015J09S,40.3833,-115.5333,2438.4,GREEN_MOUNTAIN,US
USS0015J12S,40.2833,-115.5333,2590.8,CORRAL_CANYON,US
USS0015J15S,40.9667,-115.05,2407.9,HOLE_IN_MOUNTAIN,US
USS0015K03S,39.5667,-115.85,2438.4,DIAMOND_PEAK,US
USS0016A04S,48.05,-116.2333,1585.0,MOSQUITO_RIDGE,US
USS0016A08S,48.3,-116.0833,1645.9,BEAR_MOUNTAIN,US
USS0016A10S,48.3667,-116.6333,1856.2,SCHWEITZER_BASIN,US
USS0016A12S,48.8833,-116.7667,1536.2,HIDDEN_LAKE,US
USS0016B14S,47.15,-116.2667,1447.8,MICA_CREEK,US
USS0016C01S,46.95,-116.3333,975.4,SHERWIN,US
USS0016C02S,46.8,-116.85,1432.6,MOSCOW_MOUNTAIN,US
USS0016C20S,46.85,-116.1167,1734.3,ELK_BUTTE,US
USS0016D08S,45.0667,-116.4333,1694.7,WEST_BRANCH,US
USS0016D09S,45.05,-116.1333,1920.2,BRUNDAGE_RESERVOIR,US
USS0016E05S,44.7667,-116.25,1902.0,SQUAW_FLAT,US
USS0016E10S,44.6,-116.9667,1883.7,BEAR_SADDLE,US
USS0016E11S,44.95,-116.15,1630.7,BEAR_BASIN,US
USS0016E14S,44.3667,-116.3333,1499.6,VAN_WYCK,US
USS0016E18S,44.7833,-116.0833,1490.5,LONG_VALLEY,US
USS0016F02S,43.7667,-116.1,1932.4,BOGUS_BASIN,US
USS0016F07S,43.3333,-116.0,960.1,ORCHARD_RANGE_SITE,US
USS0016F08S,43.0667,-116.75,1706.9,REYNOLDS_CREEK,US
USS0016G01S,42.7667,-116.9,1981.2,SOUTH_MTN,US
USS0016G07S,42.6,-116.55,1746.5,MUD_FLAT,US
USS0016H02S,41.55,-116.0167,2209.8,JACK_CREEK_UPPER,US
USS0016H04S,41.5,-116.0167,2566.4,JACKS_PEAK,US
USS0016H05S,41.7833,-116.0333,2042.2,LAUREL_DRAW,US
USS0016H08S,41.7,-116.1,2133.6,FAWN_CREEK,US
USS0017A01S,48.6833,-117.1667,1524.0,BUNCHGRASS_MDW,US
USS0017B04S,47.8667,-117.0833,1432.6,QUARTZ_PEAK,US
USS0017C04S,46.1833,-117.5333,1554.5,SPRUCE_SPRINGS,US
USS0017C05S,46.1167,-117.85,1685.5,TOUCHET_2,US
USS0017C06S,46.2333,-117.3833,1219.2,SOURDOUGH_GULCH,US
USS0017D06S,45.2667,-117.6833,1783.1,MOSS_SPRINGS,US
USS0017D07S,45.0333,-117.5333,1749.6,TAYLOR_GREEN,US
USS0017D08S,45.0,-117.15,1645.9,SCHNEIDER_MEADOWS,US
USS0017D18S,45.2667,-117.1667,2411.0,MT_HOWARD,US
USS0017H02S,41.75,-117.5333,2042.2,BUCKSKIN_LOWER,US
USS0017H07S,41.5167,-117.6333,1828.8,LAMANCE_CREEK,US
USS0017H08S,41.65,-117.5667,2377.4,GRANITE_PEAK,US
USS0017K04S,39.3,-117.1167,2651.8,BIG_CREEK_SUM,US
USS0018D04S,45.55,-118.45,1196.3,EMIGRANT_SPRINGS,US
USS0018D06S,45.2833,-118.85,1539.2,LUCKY_STRIKE,US
USS0018D08S,45.1833,-118.5333,1463.0,COUNTY_LINE,US
USS0018D09S,45.1333,-118.2167,1569.7,BEAVER_RESERVOIR,US
USS0018D19S,45.6833,-118.1,1517.9,HIGH_RIDGE,US
USS0018D20S,45.3667,-118.45,1396.0,BOWMAN_SPRINGS,US
USS0018D21S,45.0667,-118.1333,1737.4,WOLF_CREEK,US
USS0018E03S,44.85,-118.1167,1645.9,EILERTSON_MEADOWS,US
USS0018E05S,44.8167,-118.2,1767.8,BOURNE,US
USS0018E08S,44.7667,-118.2833,1627.6,GOLD_CENTER,US
USS0018E09S,44.6667,-118.3667,1569.7,TIPTON,US
USS0018E16S,44.25,-118.5,1798.3,BLUE_MOUNTAIN_SPRING,US
USS0018E18S,44.1833,-118.6,1585.0,LAKE_CREEK_RS,US
USS0018F01S,43.9833,-118.85,1554.5,ROCK_SPRINGS,US
USS0018G01S,42.75,-118.6833,2103.1,SILVIES,US
USS0018G02S,42.7,-118.6333,2407.9,FISH_CREEK,US
USS0018H01S,41.9667,-118.2,1981.2,DISASTER_PEAK,US
USS0019A02S,48.6667,-119.8333,1371.6,SALMON_MEADOWS,US
USS0019A13S,48.3667,-119.0667,1615.4,MOSES_MTN,US
USS0019D02S,45.1833,-119.25,1645.9,ARBUCKLE_MTN,US
USS0019D03S,45.1,-119.5,1600.2,MADISON_BUTTE,US
USS0019E03S,44.45,-119.9333,1728.2,DERR,US
USS0019E07S,44.2667,-119.0167,1615.4,STARR_RIDGE,US
USS0019F01S,43.95,-119.55,1895.9,SNOW_MOUNTAIN,US
USS0019H05S,41.9,-119.45,1786.1,SHELDON,US
USS0019K04S,39.15,-119.9,2438.4,MARLETTE_LAKE,US
USS0019K07S,39.3167,-119.8833,2697.5,MT_ROSE_SKI_AREA,US
USS0019K08S,39.45,-119.95,2529.8,BIG_MEADOW,US
USS0019L03S,38.85,-119.9333,2438.4,HAGAN'S_MEADOW,US
USS0019L05S,38.6,-119.9167,2438.4,BLUE_LAKES,US
USS0019L06S,38.5,-119.6333,2407.9,POISON_FLAT,US
USS0019L07S,38.3167,-119.6,2682.2,SONORA_PASS,US
USS0019L08S,38.3333,-119.55,2194.6,LEAVITT_MEADOWS,US
USS0019L13S,38.0833,-119.25,2804.2,VIRGINIA_LAKES_RIDGE,US
USS0019L17S,38.4333,-119.3667,2804.2,LOBDELL_LAKE,US
USS0019L19S,38.55,-119.8,2651.8,EBBETTS_PASS,US
USS0019L24S,38.9333,-119.9,2697.5,HEAVENLY_VALLEY,US
USS0019L38S,38.2667,-119.6167,2865.1,LEAVITT_LAKE,US
USS0019L39S,38.6667,-119.8167,1889.8,SPRATT_CREEK,US
USS0019L40S,38.5833,-119.6,2545.1,MONITOR_PASS,US
USS0020A05S,48.7167,-120.65,1981.2,HARTS_PASS,US
USS0020A07S,48.5167,-120.9833,1280.2,THUNDER_BASIN,US
USS0020A09S,48.55,-120.7167,1456.9,RAINY_PASS,US
USS0020A12S,48.45,-120.9167,1402.1,PARK_CREEK_RIDGE,US
USS0020A23S,48.2,-120.9167,1798.3,LYMAN_LAKE,US
USS0020A40S,48.1667,-120.9833,1889.8,MINERS_RIDGE,US
USS0020A41S,48.6,-120.8,1219.2,SWAMP_CREEK,US
USS0020B02S,47.35,-120.6833,1301.5,BLEWETT_PASS,US
USS0020B07S,47.2833,-120.3667,1341.1,UPPER_WHEELER,US
USS0020B11S,47.2667,-120.4833,1639.8,GROUSE_CAMP,US
USS0020B24S,47.9833,-120.5667,1079.0,POPE_RIDGE,US
USS0020B25S,47.2333,-120.3167,1615.4,TROUGH,US
USS0020E02S,44.4333,-120.3333,1585.0,OCHOCO_MEADOWS,US
USS0020G02S,42.7,-120.8167,2164.1,SUMMER_RIM,US
USS0020G06S,42.2667,-120.7833,1737.4,QUARTZ_MOUNTAIN,US
USS0020G09S,42.1,-121.85,1755.6,STRAWBERRY,US
USS0020G12S,42.6333,-120.9333,1859.3,CRAZYMAN_FLAT,US
USS0020H02S,41.8833,-120.75,1585.0,CROWDER_FLAT,US
USS0020H06S,41.5833,-120.3,2164.1,CEDAR_PASS,US
USS0020H12S,41.9667,-120.1667,2133.6,DISMAL_SWAMP,US
USS0020H13S,41.25,-120.7667,1889.8,ADIN_MTN,US
USS0020K03S,39.4833,-120.2833,1981.2,INDEPENDENCE_CREEK,US
USS0020K04S,39.45,-120.2833,2133.6,INDEPENDENCE_CAMP,US
USS0020K05S,39.4167,-120.3167,2575.6,INDEPENDENCE_LAKE,US
USS0020K13S,39.3,-120.2,1950.7,TRUCKEE_2,US
USS0020K25S,39.1333,-120.2333,2057.4,WARD_CREEK_3,US
USS0020K27S,39.1667,-120.15,2057.4,TAHOE_CITY_CROSS,US
USS0020K30S,39.1833,-120.25,2499.4,SQUAW_VALLEY_GC,US
USS0020K31S,39.3333,-120.3667,2103.1,CSS_LAB,US
USS0020L02S,39.0,-120.1333,2286.0,RUBICON_2,US
USS0020L06S,38.85,-120.0667,2377.4,ECHO_PEAK,US
USS0020L10S,38.9333,-120.05,1920.2,FALLEN_LEAF,US
USS0021A01S,48.8667,-121.25,1103.4,BEAVER_PASS,US
USS0021A31S,48.85,-121.7833,1280.2,WELLS_CREEK,US
USS0021A32S,48.6833,-121.9,975.4,ELBOW_LAKE,US
USS0021A35S,48.9667,-121.0833,502.9,HOZOMEEN_CAMP,US
USS0021A36S,48.8167,-121.9167,1517.9,MF_NOOKSACK,US
USS0021B01S,47.7333,-121.0833,1240.5,STEVENS_PASS,US
USS0021B04S,47.5167,-121.0667,1027.5,FISH_LAKE,US
USS0021B10S,47.2833,-121.3333,1176.5,STAMPEDE_PASS,US
USS0021B13S,47.0167,-121.4667,1828.8,CORRAL_PASS,US
USS0021B17S,47.3333,-121.6,1219.2,REX_RIVER,US
USS0021B20S,47.3167,-121.4667,935.7,TINKHAM_CREEK,US
USS0021B21S,47.35,-121.5667,914.4,MOUNT_GARDNER,US
USS0021B42S,47.25,-121.6333,975.4,COUGAR_MOUNTAIN,US
USS0021B48S,47.7833,-121.7,1066.8,ALPINE_MEADOWS,US
USS0021B51S,47.3667,-121.05,1280.2,SASSE_RIDGE,US
USS0021B55S,47.3667,-121.4333,1127.8,OLALLIE_MEADOWS,US
USS0021B59S,47.2667,-121.4667,1066.8,MEADOWS_PASS,US
USS0021B60S,47.6833,-121.6,1194.8,SKOOKUM_CREEK,US
USS0021B62S,47.0667,-121.5833,1433.8,HUCKLEBERRY_CREEK,US
USS0021B63S,47.0,-121.9167,1280.2,BURNT_MOUNTAIN,US
USS0021C10S,46.55,-121.1667,1828.8,GREEN_LAKE,US
USS0021C13S,46.1,-121.75,1295.4,SURPRISE_LAKES,US
USS0021C14S,46.3,-121.5,1371.6,POTATO_HILL,US
USS0021C17S,46.9,-121.4833,1645.9,MORSE_LAKE,US
USS0021C20S,46.1833,-121.9333,1036.3,SPENCER_MEADOW,US
USS0021C26S,46.2667,-121.9667,1158.2,LONE_PINE,US
USS0021C28S,46.6333,-121.3833,1371.6,WHITE_PASS_ES,US
USS0021C33S,46.6167,-121.4167,1798.3,PIGTAIL_PEAK,US
USS0021C35S,46.8333,-121.7167,1560.6,PARADISE,US
USS0021C38S,46.8167,-121.3333,1402.1,BUMPING_RIDGE,US
USS0021C39S,46.35,-121.1167,1524.0,LOST_HORSE,US
USS0021C40S,46.9167,-121.95,960.1,MOWICH,US
USS0021D01S,45.6167,-121.7,975.4,GREENPOINT,US
USS0021D04S,45.4667,-121.7,1341.1,RED_HILL,US
USS0021D08S,45.3333,-121.7167,1645.9,MT_HOOD_TEST_SITE,US
USS0021D12S,45.2,-121.7167,1066.8,CLEAR_LAKE,US
USS0021D13S,45.0833,-121.75,1036.3,CLACKAMAS_LAKE,US
USS0021D14S,45.05,-121.9333,1066.8,PEAVINE_RIDGE,US
USS0021D33S,45.4167,-121.8667,1112.5,BLAZED_ALDER,US
USS0021D35S,45.25,-121.7333,1158.2,MUD_RIDGE,US
USS0021E04S,44.5833,-121.9667,792.5,MARION_FORKS,US
USS0021E05S,44.4333,-121.9333,1143.0,SANTIAM_JCT,US
USS0021E06S,44.4167,-121.8667,1450.8,HOGG_PASS,US
USS0021E07S,44.2,-121.8667,1463.0,MCKENZIE,US
USS0021E13S,44.15,-121.6333,1722.1,THREE_CREEKS_MEADOW,US
USS0021F10S,43.4833,-121.9667,1463.0,NEW_CRESCENT_LAKE,US
USS0021F12S,42.95,-121.1833,1743.5,SILVER_CREEK,US
USS0021F21S,43.8167,-121.95,1676.4,IRISH_TAYLOR,US
USS0021F22S,43.2167,-121.8,1450.8,CHEMULT_ALTERNATE,US
USS0021G03S,42.7,-121.4,1554.5,TAYLOR_BUTTE,US
USS0021G04S,42.2,-121.1333,1478.3,GERBER_RESERVOIR,US
USS0022C09S,46.1333,-122.15,1018.0,JUNE_LAKE,US
USS0022C10S,46.1833,-122.25,1228.3,SHEEP_CANYON,US
USS0022C12S,46.2667,-122.1667,951.0,SPIRIT_LAKE,US
USS0022C13S,46.15,-122.1667,1149.1,SWIFT_CREEK,US
USS0022D02S,45.55,-122.0167,951.0,NORTH_FORK,US
USS0022D03S,45.45,-122.0333,801.6,SOUTH_FORK_BULL_RUN,US
USS0022E07S,44.3833,-122.1667,1066.8,JUMP_OFF_JOE,US
USS0022E08S,44.6167,-122.05,1097.3,DALY_LAKE,US
USS0022E09S,44.6167,-122.2167,1219.2,LITTLE_MEADOWS,US
USS0022F03S,43.5833,-122.0167,1487.4,CASCADE_SUMMIT,US
USS0022F04S,43.6,-122.0667,1219.2,SALT_CREEK_FALLS,US
USS0022F05S,43.6167,-122.1333,838.2,RAILROAD_OVERPASS,US
USS0022F14S,43.45,-122.1333,1706.9,SUMMIT_LAKE,US
USS0022F18S,43.1833,-122.1333,1620.0,DIAMOND_LAKE,US
USS0022F42S,43.6667,-122.5667,1493.5,HOLLAND_MEADOWS,US
USS0022F43S,43.9,-122.0333,1493.5,ROARING_RIVER,US
USS0022F45S,43.2333,-122.4167,987.6,TOKETEE_AIRSTRIP,US
USS0022G12S,42.4,-122.2167,1828.8,FOURMILE_LAKE,US
USS0022G13S,42.4167,-122.2833,1615.4,BILLIE_CREEK_DIVIDE,US
USS0022G14S,42.3833,-122.4167,1421.9,FISH_LK,US
USS0022G21S,42.05,-122.85,1905.0,BIG_RED_MOUNTAIN,US
USS0022G24S,42.5333,-122.1833,1859.3,COLD_SPRINGS_CAMP,US
USS0022G33S,42.6833,-122.1333,1889.8,SEVENMILE_MARSH,US
USS0023B06S,47.75,-123.0,1234.4,MOUNT_CRAG,US
USS0023B16S,47.8667,-123.0833,1249.7,DUNGENESS,US
USS0023B17S,47.9333,-123.4167,1524.0,WATERHOLE,US
USS0023D01S,45.5333,-123.3667,990.6,SADDLE_MOUNTAIN,US
USS0023D02S,45.5167,-123.2833,627.9,SEINE_CREEK,US
USS0023G09S,42.05,-123.2,1219.2,KING_MOUNTAIN,US
USS0023G15S,42.0833,-123.35,1560.6,BIGELOW_CAMP,US
USW00003013,38.07,-102.6881,1129.0,LAMAR_MUNI_AP,US
USW00003016,39.5264,-107.7264,1685.5,RIFLE_GARFIELD_CO_AP,US
USW00003017,39.8328,-104.6575,1650.2,DENVER_INTL_AP,US
USW00003024,35.695,-101.395,930.9,BORGER_HUTCHINSON_CO_AP,US
USW00003026,39.2447,-102.2842,1277.7,BURLINGTON_CARSON_AP,US
USW00003027,35.0028,-105.6628,2159.8,CLINES_CORNERS,US
USW00003028,37.2833,-102.6139,1335.9,SPRINGFIELD_COMANCHE,US
USW00003029,35.6575,-109.0614,2054.0,WINDOW_ROCK_AP,US
USW00003030,36.6817,-101.5053,951.9,GUYMON_MUNI_AP,US
USW00003031,31.9206,-102.3867,914.7,ODESSA_SCHLEMEYER_FLD,US
USW00003032,30.0481,-102.2131,707.7,DRYDEN_TERRELL_CO_AP,US
USW00003047,31.6219,-102.8072,830.3,MONAHANS_6_ENE,US
USW00003048,34.3558,-106.8858,1477.4,SOCORRO_20_N,US
USW00003054,33.9558,-102.7739,1140.6,MULESHOE_19_S,US
USW00003055,36.5992,-101.595,995.5,GOODWELL_2_E,US
USW00003060,38.5439,-107.6928,2560.9,MONTROSE_11_ENE,US
USW00003061,37.2553,-108.5036,2448.8,CORTEZ_8_SE,US
USW00003062,35.8583,-106.5214,2656.6,LOS_ALAMOS_13_W,US
USW00003063,37.8639,-103.8225,1336.9,LA_JUNTA_17_WSW,US
USW00003067,38.87,-100.9628,874.8,OAKLEY_19_SSW,US
USW00003072,32.0408,-100.2494,608.7,BRONTE_11_NNE,US
